SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EU_Price,EU_open,EU_high,EU_low,Adj_Close
135.889999,136.460007,135.259995,136.169998,119.393593,156526500,12680.58984,12931.21973,12680.58984,12887.92969,12887.92969,133620000,1.2283,1.2159,1.233,1.2117,156.770004
136.889999,139.070007,136.139999,138.679993,121.594353,236768900,12888.91016,13117.74023,12888.53027,13075.66016,13075.66016,161510000,1.2319,1.2283,1.239,1.2241,157.539993
138.520004,139.339996,138.270004,138.679993,121.594353,106782000,13075.34961,13128.63965,13042.84961,13073.00977,13073.00977,91730000,1.226,1.234,1.234,1.2224,157.429993
138.490005,138.869995,137.710007,137.710007,120.743851,120575900,13071.71973,13082.66016,13006.48047,13008.67969,13008.67969,125980000,1.2304,1.2262,1.233,1.2247,156.490005
138.699997,138.729996,137.399994,137.589996,120.638641,138293800,13007.46973,13074.83008,12951.16016,12976.12988,12976.12988,132780000,1.2226,1.2304,1.2338,1.2218,155.139999
136.550003,137.570007,135.580002,136.639999,119.80571,199556600,12969.7002,12969.84961,12778.90039,12878.87988,12878.87988,112770000,1.218,1.2224,1.2405,1.2132,154.130005
138.559998,139.639999,136.679993,139.350006,122.181831,157825000,12884.82031,13133.17969,12884.82031,13096.16992,13096.16992,112390000,1.2387,1.218,1.2394,1.2166,155.550003
139.720001,140.169998,139.559998,139.619995,122.418549,86326200,13099.87988,13187.28027,13099.71973,13117.50977,13117.50977,84270000,1.2401,1.2379,1.2444,1.2341,156.300003
140.179993,140.919998,140.029999,140.320007,123.032303,109545100,13118.65039,13215.96973,13118.41992,13168.59961,13168.59961,95240000,1.2401,1.2401,1.2442,1.2375,156.279999
139.850006,140.649994,139.809998,140.490005,123.181374,89754700,13158.09961,13202.65039,13115.24023,13175.63965,13175.63965,84910000,1.2365,1.2401,1.2403,1.2327,156.479996
140.289993,140.889999,140.149994,140.610001,123.286575,90291700,13174.73047,13200.23047,13125.08984,13165.19043,13165.19043,84350000,1.2306,1.2367,1.2388,1.2266,156.990005
140.039993,140.889999,139.809998,140.839996,123.488235,99792700,13163.15039,13208.21973,13094.95996,13207.9502,13207.9502,86640000,1.229,1.2306,1.2317,1.2239,157.179993
140.600006,140.839996,140.039993,140.770004,123.426857,79426900,13204.92969,13205.00977,13112.94043,13169.42969,13169.42969,67550000,1.2332,1.228,1.2374,1.226,155.990005
141.289993,141.380005,140.369995,140.789993,123.444382,102379400,13168.11035,13223.00977,13142.09961,13172.13965,13172.13965,84430000,1.2322,1.2332,1.2386,1.2316,155.130005
141.149994,142.160004,140.800003,141.990005,124.496574,112014200,13163.24023,13269.34961,13145.84961,13250.11035,13250.11035,114580000,1.2355,1.2292,1.2374,1.2256,156.559998
142.229996,142.300003,141.860001,142.179993,124.663124,90813700,13251.2002,13281.32031,13244.84961,13275.2002,13275.2002,138550000,1.2334,1.2355,1.2382,1.2288,156.720001
141.979996,142.220001,141.589996,142.190002,124.671921,78255700,13274.58008,13276.15039,13230.05957,13271.63965,13271.63965,87590000,1.2344,1.2344,1.2369,1.2294,157.259995
142.539993,143.089996,141.449997,141.759995,124.294899,105581100,13272.09961,13330.75977,13186.59961,13203.58008,13203.58008,117060000,1.2472,1.2347,1.249,1.2342,158.830002
141.399994,142.050003,141.070007,141.820007,124.347504,133243500,13198.30957,13205.05957,13120.33984,13172.75977,13172.75977,111220000,1.2528,1.2473,1.254,1.2431,160.539993
141.470001,141.479996,140.440002,140.660004,123.330429,111466400,13171.37012,13171.37012,13046.45996,13057.45996,13057.45996,108800000,1.2564,1.2528,1.2591,1.2524,161.889999
140.309998,141.830002,140.220001,141.509995,124.075722,99481200,13052.82031,13175.50977,13027.2002,13157.96973,13157.96973,88030000,1.2513,1.2563,1.2569,1.2483,161.970001
141.889999,142.080002,141.339996,141.539993,124.101974,68785900,13157.74023,13176.16992,13115.45996,13124.66992,13124.66992,96070000,1.25,1.2511,1.2536,1.2489,161.360001
141.179993,141.839996,140.970001,141.399994,123.979202,75689600,13122.74023,13147.32031,13081.12012,13102.99023,13102.99023,81630000,1.2565,1.2498,1.2576,1.2464,161.639999
141.520004,141.889999,141.119995,141.509995,124.075722,65421300,13103.45996,13144.80957,13081.26953,13107.48047,13107.48047,91530000,1.2529,1.2565,1.2574,1.2517,160.589996
140.899994,140.940002,140.190002,140.490005,123.181374,96589900,13101.29004,13101.37012,12978.91016,13000.70996,13000.70996,89980000,1.2506,1.2531,1.2565,1.2488,160.520004
141.289993,141.820007,140.360001,141.160004,123.76886,151970400,13002.71973,13151.87012,13002.63965,13090.83984,13090.83984,119780000,1.2577,1.2506,1.2638,1.2493,164.220001
141.039993,141.460007,140.130005,141.029999,123.654823,120226200,13092.15039,13092.38965,12977.08984,13035.94043,13035.94043,103920000,1.2567,1.2593,1.263,1.2557,164.479996
141.089996,141.470001,140.630005,140.910004,123.549622,100660300,13036.08984,13095.91016,13018.74023,13047.48047,13047.48047,92550000,1.2601,1.2567,1.2626,1.2502,164.309998
141.759995,143.779999,141.75,143.770004,126.057251,158272500,13045.23047,13294.12988,13045.08008,13292,13292,128650000,1.2631,1.2603,1.2652,1.2562,164.889999
144.009995,144.389999,143.880005,144.330002,126.548294,107272100,13289.53027,13320.26953,13266.21973,13306.63965,13306.63965,142210000,1.2816,1.2631,1.2818,1.2626,168.440002
144.190002,144.440002,143.460007,143.509995,125.829247,86458500,13308.55957,13324.09961,13251.38965,13254.29004,13254.29004,123810000,1.2759,1.2807,1.2813,1.2755,167.289993
143.600006,144.369995,143.559998,143.910004,126.180031,88760000,13254.59961,13354.33984,13253.20996,13323.36035,13323.36035,104920000,1.2855,1.2757,1.2872,1.2754,167.899994
144.389999,144.550003,143.899994,144.389999,126.600876,87640900,13321.62012,13373.62012,13317.51953,13333.34961,13333.34961,111520000,1.29,1.2855,1.2937,1.2816,167.919998
144.369995,147.039993,143.990005,146.589996,128.529816,225470200,13329.70996,13573.33008,13325.11035,13539.86035,13539.86035,151770000,1.2989,1.29,1.3002,1.2857,171.309998
146.880005,148.110001,146.759995,147.240005,129.099747,169777000,13540.40039,13653.24023,13533.94043,13593.37012,13593.37012,185160000,1.3127,1.299,1.3171,1.298,171.800003
146.940002,147.190002,146.369995,146.740005,128.661346,119427800,13588.57031,13593.15039,13526.66992,13553.09961,13553.09961,128020000,1.3117,1.3127,1.317,1.3083,170.399994
146.490005,146.809998,146.25,146.619995,128.556137,98326600,13552.33008,13582.12012,13517.80957,13564.63965,13564.63965,120720000,1.3048,1.3118,1.3122,1.3028,171.720001
146.789993,147.169998,146.410004,146.699997,128.626266,128318300,13565.41016,13626.48047,13556.74023,13577.95996,13577.95996,116210000,1.3048,1.3046,1.3086,1.2992,171.740005
146.029999,146.789993,145.630005,146.710007,128.635056,154009800,13575.16992,13599.01953,13503,13596.92969,13596.92969,117910000,1.2969,1.3049,1.306,1.292,171.470001
146.639999,146.669998,145.809998,145.869995,128.581268,108737500,13597.24023,13647.09961,13571.53027,13579.46973,13579.46973,429610000,1.298,1.2969,1.3047,1.2954,171.960007
145.149994,145.979996,145.039993,145.649994,128.387344,95682000,13577.84961,13601.90039,13521.67969,13558.91992,13558.91992,120370000,1.2931,1.2981,1.299,1.289,171.050003
145.960007,146.240005,144.059998,144.100006,127.021065,133165200,13559.91992,13620.20996,13457.25,13457.54981,13457.54981,138630000,1.29,1.2933,1.2973,1.2887,170.770004
144.070007,144.110001,142.949997,143.289993,126.30706,146502200,13458.62988,13480.37012,13406.91016,13413.50977,13413.50977,124350000,1.2872,1.2899,1.2913,1.2835,169.809998
143.889999,144.970001,143.509995,144.639999,127.497063,111830300,13413.46973,13522.83008,13413.46973,13485.96973,13485.96973,113990000,1.2914,1.2871,1.2929,1.2828,172.339996
144.089996,144.559998,143.460007,143.970001,126.906509,150696100,13485.88965,13487.66016,13367.26953,13437.12988,13437.12988,146950000,1.2858,1.2912,1.2959,1.2837,171.889999
144.520004,145.690002,144.009995,144.350006,127.241432,135911200,13437.66016,13598.25,13437.66016,13515.11035,13515.11035,106120000,1.2889,1.2859,1.294,1.2803,172.289993
144.889999,145.429993,144.130005,145.089996,127.893715,121283100,13479.20996,13536.26953,13439.12012,13494.61035,13494.61035,103890000,1.2906,1.2919,1.2938,1.2877,172.410004
145.639999,146.339996,145.440002,146.130005,128.810486,124311600,13495.17969,13594.33008,13495.17969,13575.36035,13575.36035,106390000,1.3018,1.2905,1.3032,1.2901,173.610001
146.910004,147.160004,145.699997,146.139999,128.81926,124842100,13569.17969,13661.87012,13568.75,13610.15039,13610.15039,115500000,1.3034,1.3018,1.3072,1.2993,172.619995
145.529999,145.649994,144.149994,144.199997,127.109215,148872900,13582.87988,13592.33008,13473.30957,13473.53027,13473.53027,103630000,1.2885,1.297,1.2991,1.2858,170.990005
144.179993,144.320007,143.089996,143.279999,126.298241,124247500,13473.53027,13478.83008,13327.62012,13344.96973,13344.96973,101120000,1.2875,1.2885,1.2914,1.2835,170.839996
144.279999,144.490005,143.330002,143.360001,126.368767,123601500,13346.28027,13428.49023,13326.12012,13326.38965,13326.38965,86630000,1.2927,1.2875,1.2954,1.2826,171.320007
143.460007,143.949997,142.580002,142.889999,125.95446,124181900,13325.62012,13401.32031,13296.42969,13328.84961,13328.84961,113740000,1.295,1.2927,1.2992,1.2921,170.059998
143.229996,144.229996,142.770004,144.080002,127.003426,107689100,13329.54004,13437.66016,13325.92969,13424.23047,13424.23047,114880000,1.295,1.2957,1.298,1.2891,168.350006
144.759995,145.639999,144.660004,145.539993,128.29039,108815500,13423.83984,13556.37012,13423.75977,13551.78027,13551.78027,113450000,1.3054,1.295,1.3062,1.2943,169.419998
145.639999,146.320007,145.419998,146.199997,128.872177,128834100,13539.62988,13561.65039,13468.90039,13557,13557,135570000,1.3119,1.3054,1.3141,1.3053,169.539993
145.820007,146.520004,145.330002,145.820007,128.537201,148108500,13553.24023,13588.73047,13510.92969,13548.94043,13548.94043,128410000,1.3066,1.3119,1.3129,1.3055,168.789993
145.550003,145.559998,143.050003,143.389999,126.395218,185645200,13545.33008,13545.49023,13312.21973,13343.50977,13343.50977,239080000,1.3022,1.3065,1.3078,1.3012,166.970001
143.149994,143.669998,142.279999,143.410004,126.412872,125578600,13344.28027,13368.54981,13235.15039,13345.88965,13345.88965,121880000,1.306,1.3013,1.3085,1.3011,167.580002
141.860001,142.059998,140.830002,141.419998,124.658699,192056300,13344.90039,13344.90039,13083.28027,13102.53027,13102.53027,122220000,1.2986,1.306,1.3077,1.2952,165.429993
141.929993,142.100006,140.800003,141.020004,124.306152,120179400,13103.53027,13155.20996,13063.62988,13077.33984,13077.33984,110670000,1.2974,1.2986,1.2999,1.2921,164.860001
142.020004,142.279999,140.570007,141.429993,124.667503,134457400,13079.63965,13214.11035,13017.37012,13103.67969,13103.67969,114590000,1.2934,1.2973,1.3024,1.2926,166.020004
141.300003,141.839996,140.389999,141.350006,124.597,146023500,13104.21973,13151.71973,13040.16992,13107.20996,13107.20996,134640000,1.2942,1.2934,1.2959,1.2883,165.929993
141.850006,142.029999,140.679993,141.350006,124.597,103438500,13107.44043,13189.08008,13052.07031,13096.45996,13096.45996,138160000,1.296,1.2961,1.3023,1.2946,166.830002
141.649994,143.009995,141.520004,142.830002,125.90155,100995600,13099.19043,13273.70996,13099.11035,13232.62012,13232.62012,140510000,1.2942,1.2959,1.2982,1.2923,166.070007
143.679993,143.720001,141.410004,141.559998,124.782082,137702200,13232.62012,13289.4502,13076.57031,13093.16016,13093.16016,137660000,1.2837,1.2942,1.2952,1.282,162.600006
141.350006,142.169998,140.929993,141.850006,125.03775,98378500,13092.28027,13140.58008,13038.70996,13112.44043,13112.44043,95350000,1.2797,1.2812,1.2843,1.2767,163.229996
142.279999,143.520004,142.130005,142.960007,126.016159,107068100,13112.90039,13290.75,13112.90039,13245.67969,13245.67969,105710000,1.2814,1.2795,1.2828,1.2763,166.300003
141.660004,141.679993,139.059998,139.720001,123.160194,264304500,13228.24023,13228.32031,12876.59961,12932.73047,12932.73047,164250000,1.2771,1.2813,1.2877,1.2735,166.490005
139.699997,140.410004,137.929993,138.039993,121.679314,181517300,12932.80957,12980.23047,12811.24023,12811.32031,12811.32031,138350000,1.2747,1.2771,1.2782,1.2718,167.990005
137.619995,139.440002,137.550003,138.160004,121.785072,201055300,12811.16992,12890.19043,12743.38965,12815.38965,12815.38965,131670000,1.2709,1.2747,1.279,1.2689,167.820007
137.539993,139.25,137.360001,137.789993,121.458916,123018300,12808.70996,12898.25,12748.50977,12756.17969,12756.17969,142200000,1.2704,1.2709,1.2728,1.2662,167.100006
138.210007,138.429993,135.619995,135.929993,119.819359,191505000,12746.54004,12797.73047,12542.67969,12570.9502,12570.9502,162180000,1.2736,1.2706,1.2778,1.27,167.139999
135.979996,136.490005,135.179993,135.699997,119.616631,178128400,12571.09961,12600.58984,12496.55957,12542.37988,12542.37988,129150000,1.278,1.2736,1.2803,1.2717,166.089996
135.899994,136.639999,134.699997,136.369995,120.207245,239483900,12542.30957,12604.16992,12471.49023,12588.30957,12588.30957,197110000,1.2744,1.278,1.2788,1.2689,165.880005
137.899994,139.149994,136.410004,139.130005,122.640114,151495800,12590.23047,12796.19043,12590.23047,12795.95996,12795.95996,136910000,1.2813,1.2739,1.2822,1.2731,167.869995
138.910004,139.419998,138.080002,139.190002,122.693008,119807400,12790.88965,12808.55957,12701.07031,12788.50977,12788.50977,134160000,1.2818,1.2813,1.283,1.2765,167.389999
139.309998,139.570007,139.029999,139.449997,122.92218,81710800,12788.36035,12845.99023,12786.12988,12836.88965,12836.88965,97300000,1.2829,1.2817,1.2833,1.2734,167.559998
140.130005,141.399994,140.039993,141.350006,124.597,65409200,12833.12988,13011.4502,12832.98047,13009.53027,13009.53027,61110000,1.2976,1.2883,1.2992,1.2868,169.610001
140.649994,141.360001,140.190002,141.050003,124.332558,100124400,13008.4502,13008.4502,12900.16992,12967.37012,12967.37012,114360000,1.2973,1.2972,1.2985,1.2943,169.429993
140.910004,141.389999,140.240005,140.330002,123.697891,128646200,12963.37988,12980.19043,12868.25977,12878.12988,12878.12988,117900000,1.2945,1.297,1.301,1.2915,168.710007
139.759995,141.539993,139,141.460007,124.69397,177086500,12875.55957,12989.09961,12765.32031,12985.11035,12985.11035,131000000,1.2953,1.2944,1.2956,1.288,166.550003
141.990005,142.509995,141.369995,142.119995,125.275719,151085900,12977.34961,13062.55957,12961.91992,13021.82031,13021.82031,113620000,1.2978,1.2952,1.3014,1.2938,167.179993
142.139999,142.419998,141.660004,142.149994,125.302147,136568300,13022.04981,13053.74023,12988.67969,13025.58008,13025.58008,171070000,1.2986,1.2978,1.3028,1.2969,166.050003
142.800003,142.919998,141.339996,141.449997,124.685127,124656300,13027.73047,13087.32031,12959.41992,12965.59961,12965.59961,112900000,1.3054,1.2984,1.3077,1.2972,166.130005
141.440002,141.869995,140.869995,141.25,124.508881,127512200,12966.4502,13022.50977,12940.07031,12951.78027,12951.78027,125290000,1.3094,1.3053,1.3109,1.3045,164.419998
141.369995,142.160004,140.369995,141.5,124.72921,147300500,12948.95996,13089.11035,12923.44043,13034.49023,13034.49023,161230000,1.3068,1.3095,1.3128,1.3061,164.119995
141.369995,142.039993,141.160004,141.979996,125.152298,103220600,13026.19043,13076.87988,13007.83984,13074.04004,13074.04004,116850000,1.2968,1.3068,1.3088,1.2949,164.5
142.529999,142.690002,141.669998,142.410004,125.531403,108726400,13072.87012,13157.28027,13072.87012,13155.12988,13155.12988,124130000,1.2927,1.2969,1.2974,1.2881,165.160004
142.210007,142.809998,142.149994,142.470001,125.584244,98840700,13154.88965,13195.34961,13139.08008,13169.87988,13169.87988,118530000,1.2941,1.2901,1.2947,1.2879,165.800003
143.059998,144.110001,142.990005,143.440002,126.439278,152570400,13170.33984,13306.57031,13170.33984,13248.44043,13248.44043,124510000,1.3006,1.2942,1.3016,1.2929,165.649994
144,144.550003,143.309998,143.509995,126.500969,145880100,13250.04981,13329.44043,13227.44043,13245.4502,13245.4502,127510000,1.3074,1.3007,1.3098,1.2994,165.770004
143.419998,143.830002,142.270004,142.630005,125.725304,135715000,13241.37988,13264.41016,13147.19043,13170.71973,13170.71973,101190000,1.3078,1.3074,1.3102,1.3041,164.369995
142.320007,142.580002,141.880005,142.100006,125.258102,137701700,13170.79981,13190.41016,13118.45996,13135.00977,13135.00977,117620000,1.3163,1.3079,1.3175,1.3067,164.130005
142.470001,143.850006,142.429993,143.770004,126.730164,143238200,13135.16992,13244.33008,13134.62988,13235.38965,13235.38965,142980000,1.3165,1.319,1.3192,1.3144,164.440002
144,145.5,143.789993,145.369995,128.140533,177762800,13236.61035,13365.86035,13232.58008,13350.95996,13350.95996,152920000,1.323,1.3164,1.3239,1.3155,162.080002
145.529999,145.580002,144.240005,144.289993,127.188545,150895400,13351.04004,13357.7002,13251.74023,13251.96973,13251.96973,149020000,1.3228,1.323,1.331,1.3222,161.690002
144.380005,145.139999,143.979996,145.119995,127.920128,168487000,13246.66992,13314.63965,13216.03027,13311.71973,13311.71973,119800000,1.3244,1.3228,1.3297,1.3189,159.729996
142.169998,144.089996,141.940002,142.789993,126.759018,245883800,13309.9502,13309.9502,13122.53027,13190.83984,13190.83984,413270000,1.3188,1.3245,1.3255,1.3159,160.330002
142.479996,142.559998,142.190002,142.350006,126.368462,53874600,13190.15039,13190.37988,13128.54981,13138.92969,13138.92969,47710000,1.3186,1.3188,1.3234,1.3167,160.619995
142.639999,142.710007,141.350006,141.75,125.835785,106947700,13138.84961,13174.87988,13076.87012,13114.58984,13114.58984,79410000,1.3224,1.3183,1.3255,1.317,160.779999
141.789993,142.080002,139.919998,141.559998,125.667068,167920600,13114.96973,13141.74023,12964.08008,13096.30957,13096.30957,100160000,1.3236,1.3225,1.3285,1.3201,161.160004
140.639999,141.419998,139.869995,140.029999,124.308876,148806700,13095.08008,13095.45996,12926.86035,12938.11035,12938.11035,85980000,1.3216,1.3236,1.3258,1.3167,160.539993
139.660004,142.559998,139.539993,142.410004,126.421715,243935200,12938.19043,13109.12988,12883.88965,13104.13965,13104.13965,145740000,1.3196,1.3214,1.3236,1.3173,162.020004
145.110001,146.149994,144.729996,146.059998,129.66188,192059000,13104.29981,13412.70996,13104.29981,13412.54981,13412.54981,161430000,1.3186,1.3205,1.3302,1.3157,163.169998
145.990005,146.369995,145.339996,145.729996,129.368927,144761800,13413.00977,13430.59961,13358.29981,13391.36035,13391.36035,129630000,1.3048,1.3187,1.3192,1.3046,161.199997
145.970001,146.610001,145.669998,146.369995,129.937088,116817700,13391.04981,13447.11035,13376.23047,13435.20996,13435.20996,107590000,1.3069,1.3048,1.3091,1.2999,160.440002
145.850006,146.110001,145.429993,145.970001,129.582047,110002500,13436.12988,13436.12988,13343.32031,13384.29004,13384.29004,113120000,1.3117,1.3072,1.3121,1.3018,159.429993
145.710007,145.910004,144.979996,145.550003,129.209152,121265100,13377.41992,13377.41992,13293.12988,13328.84961,13328.84961,129570000,1.3083,1.3116,1.3142,1.3058,160.559998
